ouCNBTPLID,ouCNCTPLID,ouIPPTPLID,ouTaxTPLID,laneType,oUGrade,oUHashChild,oUID,oUJobDescription,oULevel,oUParentID,oUPayrollTaxTPLID,oUPosition,,,oUGrade
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-ASSDO10235,Associate Director Operasi,LVL-002,OUID-DRUTM10006,PAY-1580288169116,LVL-002-ASSDO,,,"GRADE-001;	1957000-4925000	;FAC-1603793701560;GRADE-002;	2153000-5418000	;FAC-1603793701560;GRADE-003;	2369000-5961000	;FAC-1603793701560;GRADE-004;	5167000-10334000	;FAC-1603793701560;GRADE-005;	6718000-13346000	;FAC-1603793701560;GRADE-006;	8734000-17466000	;FAC-1603793701560;GRADE-007;	11355000-22710000	;FAC-1603793701560;GRADE-008;	14762000-29524000	;FAC-1603793701560;GRADE-009;	19191000-38382000	;FAC-1603793701560;GRADE-010;	25908000-51816000	;FAC-1603793701560;GRADE-011;	34976000-69525000	;FAC-1603793701560;GRADE-012;	47218000-69952000	;FAC-1603793701560;GRADE-013;	47218000-69952000	;FAC-1603793701560;GRADE-014;	1957000-4925000	;FAC-1603793701560"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-DDADMK10236,Deputi Direktur Admin Kredit ,LVL-003,OUID-ASSDO10235,PAY-1580288169116,LVL-003-DDADMK,,,"GRADE-001;	1957000-4925000	;FAC-1603779164791;GRADE-002;	2153000-5418000	;FAC-1603779164791;GRADE-003;	2369000-5961000	;FAC-1603779164791;GRADE-004;	5167000-10334000	;FAC-1603779164791;GRADE-005;	6718000-13346000	;FAC-1603779164791;GRADE-006;	8734000-17466000	;FAC-1603779164791;GRADE-007;	11355000-22710000	;FAC-1603779164791;GRADE-008;	14762000-29524000	;FAC-1603779164791;GRADE-009;	19191000-38382000	;FAC-1603779164791;GRADE-010;	25908000-51816000	;FAC-1603779164791;GRADE-011;	34976000-69525000	;FAC-1603779164791;GRADE-012;	47218000-69952000	;FAC-1603779164791;GRADE-013;	47218000-69952000	;FAC-1603779164791;GRADE-014;	1957000-4925000	;FAC-1603779164791"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-EOADMK10237,Executive Officer Admin Kredit,LVL-004,OUID-DDADMK10236,PAY-1580288169116,LVL-004-EOADMK,,,"GRADE-001;	1957000-4925000	;FAC-1603778861841;GRADE-002;	2153000-5418000	;FAC-1603778861841;GRADE-003;	2369000-5961000	;FAC-1603778861841;GRADE-004;	5167000-10334000	;FAC-1603778861841;GRADE-005;	6718000-13346000	;FAC-1603778861841;GRADE-006;	8734000-17466000	;FAC-1603778861841;GRADE-007;	11355000-22710000	;FAC-1603778861841;GRADE-008;	14762000-29524000	;FAC-1603778861841;GRADE-009;	19191000-38382000	;FAC-1603778861841;GRADE-010;	25908000-51816000	;FAC-1603778861841;GRADE-011;	34976000-69525000	;FAC-1603778861841;GRADE-012;	47218000-69952000	;FAC-1603778861841;GRADE-013;	47218000-69952000	;FAC-1603778861841;GRADE-014;	1957000-4925000	;FAC-1603778861841"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-SOADMK10238,Senior Officer Admin Kredit,LVL-005,OUID-EOADMK10237,PAY-1580288169116,LVL-005-SOADMK,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-STADKR10239,Staff Admin Kredit,LVL-006,OUID-EOADMK10237,PAY-1580288169116,LVL-006-STADKR,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-EOPNJN10240,Executive Officer Penilai Jaminan,LVL-004,OUID-DDADMK10236,PAY-1580288169116,LVL-004-EOPNJN,,,"GRADE-001;	1957000-4925000	;FAC-1603778861841;GRADE-002;	2153000-5418000	;FAC-1603778861841;GRADE-003;	2369000-5961000	;FAC-1603778861841;GRADE-004;	5167000-10334000	;FAC-1603778861841;GRADE-005;	6718000-13346000	;FAC-1603778861841;GRADE-006;	8734000-17466000	;FAC-1603778861841;GRADE-007;	11355000-22710000	;FAC-1603778861841;GRADE-008;	14762000-29524000	;FAC-1603778861841;GRADE-009;	19191000-38382000	;FAC-1603778861841;GRADE-010;	25908000-51816000	;FAC-1603778861841;GRADE-011;	34976000-69525000	;FAC-1603778861841;GRADE-012;	47218000-69952000	;FAC-1603778861841;GRADE-013;	47218000-69952000	;FAC-1603778861841;GRADE-014;	1957000-4925000	;FAC-1603778861841"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-SOPNJN10241,Senior Officer Penilai Jaminan,LVL-005,OUID-EOPNJN10240,PAY-1580288169116,LVL-005-SOPNJN,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-STPJM10242,Staff Penilai Jaminan,LVL-006,OUID-EOPNJN10240,PAY-1580288169116,LVL-006-STPJM,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-DDFKON10243,Deputi Direktur Financial Control,LVL-003,OUID-ASSDO10235,PAY-1580288169116,LVL-003-DDFKON,,,"GRADE-001;	1957000-4925000	;FAC-1603779164791;GRADE-002;	2153000-5418000	;FAC-1603779164791;GRADE-003;	2369000-5961000	;FAC-1603779164791;GRADE-004;	5167000-10334000	;FAC-1603779164791;GRADE-005;	6718000-13346000	;FAC-1603779164791;GRADE-006;	8734000-17466000	;FAC-1603779164791;GRADE-007;	11355000-22710000	;FAC-1603779164791;GRADE-008;	14762000-29524000	;FAC-1603779164791;GRADE-009;	19191000-38382000	;FAC-1603779164791;GRADE-010;	25908000-51816000	;FAC-1603779164791;GRADE-011;	34976000-69525000	;FAC-1603779164791;GRADE-012;	47218000-69952000	;FAC-1603779164791;GRADE-013;	47218000-69952000	;FAC-1603779164791;GRADE-014;	1957000-4925000	;FAC-1603779164791"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-EOAKN10244,Executive Officer Akuntansi,LVL-004,OUID-DDFKON10243,PAY-1580288169116,LVL-004-EOAKN,,,"GRADE-001;	1957000-4925000	;FAC-1603778861841;GRADE-002;	2153000-5418000	;FAC-1603778861841;GRADE-003;	2369000-5961000	;FAC-1603778861841;GRADE-004;	5167000-10334000	;FAC-1603778861841;GRADE-005;	6718000-13346000	;FAC-1603778861841;GRADE-006;	8734000-17466000	;FAC-1603778861841;GRADE-007;	11355000-22710000	;FAC-1603778861841;GRADE-008;	14762000-29524000	;FAC-1603778861841;GRADE-009;	19191000-38382000	;FAC-1603778861841;GRADE-010;	25908000-51816000	;FAC-1603778861841;GRADE-011;	34976000-69525000	;FAC-1603778861841;GRADE-012;	47218000-69952000	;FAC-1603778861841;GRADE-013;	47218000-69952000	;FAC-1603778861841;GRADE-014;	1957000-4925000	;FAC-1603778861841"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-SOTAX10245,Senior Officer Tax,LVL-005,OUID-EOAKN10244,PAY-1580288169116,LVL-005-SOTAX,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-STAKTS10246,Staff Akuntansi,LVL-006,OUID-EOAKN10244,PAY-1580288169116,LVL-006-STAKTS,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-EOPLP10247,Executive Officer Pelaporan ,LVL-004,OUID-DDFKON10243,PAY-1580288169116,LVL-004-EOPLP,,,"GRADE-001;	1957000-4925000	;FAC-1603778861841;GRADE-002;	2153000-5418000	;FAC-1603778861841;GRADE-003;	2369000-5961000	;FAC-1603778861841;GRADE-004;	5167000-10334000	;FAC-1603778861841;GRADE-005;	6718000-13346000	;FAC-1603778861841;GRADE-006;	8734000-17466000	;FAC-1603778861841;GRADE-007;	11355000-22710000	;FAC-1603778861841;GRADE-008;	14762000-29524000	;FAC-1603778861841;GRADE-009;	19191000-38382000	;FAC-1603778861841;GRADE-010;	25908000-51816000	;FAC-1603778861841;GRADE-011;	34976000-69525000	;FAC-1603778861841;GRADE-012;	47218000-69952000	;FAC-1603778861841;GRADE-013;	47218000-69952000	;FAC-1603778861841;GRADE-014;	1957000-4925000	;FAC-1603778861841"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-SORKS10248,Senior Officer Rekonsiliasi,LVL-005,OUID-EOPLP10247,PAY-1580288169116,LVL-005-SORKS,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
CNBTPL-1603787695457,,,TAX-TPL-1603788542082,,GRADE-001;1957000-4925000;FAC-1603793885578;GRADE-002;2153000-5418000;FAC-1603793885578;GRADE-003;2369000-5961000;FAC-1603793885578;GRADE-004;5167000-10334000;FAC-1603793885578;GRADE-005;6718000-13346000;FAC-1603793885578;GRADE-006;8734000-17466000;FAC-1603793885578;GRADE-007;11355000-22710000;FAC-1603793885578;GRADE-008;14762000-29524000;FAC-1603793885578;GRADE-009;19191000-38382000;FAC-1603793885578;GRADE-010;25908000-51816000;FAC-1603793885578;GRADE-011;34976000-69525000;FAC-1603793885578;GRADE-012;47218000-69952000;FAC-1603793885578;GRADE-013;47218000-69952000;FAC-1603793885578;GRADE-014;1957000-4925000;FAC-1603793885578,TRUE,OUID-STRKLS10249,Staff Rekonsiliasi,LVL-006,OUID-EOPLP10247,PAY-1580288169116,LVL-006-STRKLS,,,"GRADE-001;	1957000-4925000	;FAC-1603793792694;GRADE-002;	2153000-5418000	;FAC-1603793792694;GRADE-003;	2369000-5961000	;FAC-1603793792694;GRADE-004;	5167000-10334000	;FAC-1603793792694;GRADE-005;	6718000-13346000	;FAC-1603793792694;GRADE-006;	8734000-17466000	;FAC-1603793792694;GRADE-007;	11355000-22710000	;FAC-1603793792694;GRADE-008;	14762000-29524000	;FAC-1603793792694;GRADE-009;	19191000-38382000	;FAC-1603793792694;GRADE-010;	25908000-51816000	;FAC-1603793792694;GRADE-011;	34976000-69525000	;FAC-1603793792694;GRADE-012;	47218000-69952000	;FAC-1603793792694;GRADE-013;	47218000-69952000	;FAC-1603793792694;GRADE-014;	1957000-4925000	;FAC-1603793792694"
